,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__C,param_SVM__gamma,param_SVM__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,mean_train_score,std_train_score
10,101.88168948037284,0.6296592128814764,8.678696121488299,0.07278031796326626,10,0.001,linear,"{'SVM__C': 10, 'SVM__gamma': 0.001, 'SVM__kernel': 'linear'}",0.25603217158176944,0.2193158953722334,0.2348993288590604,0.24311618535930155,0.22916666666666666,0.23790322580645162,0.2562205783456624,0.23952038369304557,0.012560182484562156,10,0.3512817642449345,0.3509066487575554,0.3451594851706771,0.348142345568487,0.35403379210025737,0.35090074969229046,0.34884761691653615,0.3498960574929626,0.0026099146817722663
11,112.94507387706211,0.3656392825670056,9.028959035873413,0.11241684498263169,10,0.001,rbf,"{'SVM__C': 10, 'SVM__gamma': 0.001, 'SVM__kernel': 'rbf'}",0.19772117962466487,0.19785378940308518,0.19798657718120805,0.19811954331766285,0.1975806451612903,0.1975806451612903,0.1977135171486214,0.1977937649880096,0.0001887486524300852,28,0.19780588827941342,0.19778374748153124,0.19776161163961947,0.19773948075201433,0.1978292491887658,0.1978292491887658,0.19780711568583575,0.19779376317370653,3.1451638242154745e-05
12,133.0784601824624,1.1889211311870411,7.893264089311872,0.4641915922615821,100,0.1,linear,"{'SVM__C': 100, 'SVM__gamma': 0.1, 'SVM__kernel': 'linear'}",0.24664879356568364,0.22401073105298458,0.22751677852348992,0.2397582269979852,0.2271505376344086,0.23790322580645162,0.24747814391392065,0.23577937649880096,0.008917895374924878,19,0.3588939885816635,0.35448847100962616,0.35467263570229435,0.3567591763652641,0.35862146134049455,0.35627167953451944,0.35488923696576413,0.35637094992851803,0.0016993516172383765
13,108.21962690353394,0.8168940975905343,9.107434340885707,0.3732360376211697,100,0.1,rbf,"{'SVM__C': 100, 'SVM__gamma': 0.1, 'SVM__kernel': 'rbf'}",0.24932975871313673,0.21663313212608987,0.23154362416107382,0.25721961047683006,0.22513440860215053,0.2452956989247312,0.25151311365164764,0.23952038369304557,0.014047867737666352,10,0.4890854136348371,0.4903738526975599,0.4991606043648573,0.49037600716204116,0.4941255454850621,0.4900973481033904,0.4928395614231372,0.4922940475529836,0.00323570305509003
14,133.1432946409498,0.7399154550655154,8.214179481778826,0.3925595318957996,100,0.01,linear,"{'SVM__C': 100, 'SVM__gamma': 0.01, 'SVM__kernel': 'linear'}",0.24664879356568364,0.22401073105298458,0.22751677852348992,0.2397582269979852,0.2271505376344086,0.23790322580645162,0.24747814391392065,0.23577937649880096,0.008917895374924878,19,0.3588939885816635,0.35448847100962616,0.35467263570229435,0.3567591763652641,0.35862146134049455,0.35627167953451944,0.35488923696576413,0.35637094992851803,0.0016993516172383765
15,103.20243161065238,0.2417897744493785,8.682444197790963,0.2529465961654357,100,0.01,rbf,"{'SVM__C': 100, 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf'}",0.24731903485254692,0.23272971160295103,0.2557046979865772,0.25654801880456685,0.2325268817204301,0.260752688172043,0.24478816408876933,0.24719424460431655,0.01051405076582687,7,0.3369528713757976,0.3410566375643609,0.33217683268047005,0.3373992837958818,0.34060646749468504,0.33512364328074296,0.3368762586708436,0.33717028498039747,0.0028339915162807327
16,128.76513000896998,0.7075394564238938,7.65041058404105,0.4254244264829058,100,0.001,linear,"{'SVM__C': 100, 'SVM__gamma': 0.001, 'SVM__kernel': 'linear'}",0.24664879356568364,0.22401073105298458,0.22751677852348992,0.2397582269979852,0.2271505376344086,0.23790322580645162,0.24747814391392065,0.23577937649880096,0.008917895374924878,19,0.3588939885816635,0.35448847100962616,0.35467263570229435,0.3567591763652641,0.35862146134049455,0.35627167953451944,0.35488923696576413,0.35637094992851803,0.0016993516172383765
17,104.54893384660993,0.22333876208077777,8.521061147962298,0.06048598273795026,100,0.001,rbf,"{'SVM__C': 100, 'SVM__gamma': 0.001, 'SVM__kernel': 'rbf'}",0.23257372654155495,0.24882629107981222,0.23154362416107382,0.24378777703156482,0.24327956989247312,0.2385752688172043,0.23268325487558844,0.23875299760191845,0.0062618358760879985,17,0.2646367401768723,0.2635997313633311,0.26200335758254056,0.2616383169203223,0.26597292156204544,0.2617209354369475,0.2654956366077422,0.2635810913785431,0.001699784589269464
18,228.5663926942008,6.952826487115803,6.173604420253208,1.2902456368139485,500,0.1,linear,"{'SVM__C': 500, 'SVM__gamma': 0.1, 'SVM__kernel': 'linear'}",0.24195710455764075,0.22065727699530516,0.22013422818791947,0.2364002686366689,0.22244623655913978,0.2385752688172043,0.2508406186953598,0.23299760191846522,0.011149650131013105,22,0.3592298220082839,0.3572867696440564,0.3570229434806939,0.35832587287376905,0.3583976725970684,0.3570549401365111,0.35623181919892594,0.35764997713418695,0.0009563416322973219
19,119.74181914329529,0.6072616808826032,7.6856552532741,0.33949827347508593,500,0.1,rbf,"{'SVM__C': 500, 'SVM__gamma': 0.1, 'SVM__kernel': 'rbf'}",0.25,0.2266934942991281,0.23288590604026846,0.25990597716588315,0.23521505376344087,0.24059139784946237,0.2441156691324815,0.24134292565947243,0.01036318801094248,9,0.8175305048695847,0.8169912693082606,0.8180190263010633,0.8152417188898836,0.8167170191339376,0.818395434709634,0.8174088162899977,0.8171862556431945,0.000953421471191738
